17:56:44.602 [Component Resolve Thread] INFO  o.g.b.g.s.GCodeExecutionMonitorServiceImpl - Starting org.goko.base.gcodeexecutionmonitor.service.GCodeExecutionMonitorServiceImpl
17:56:46.165 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.eclipse.e4.tools.emf.ui/fragment.e4xmi"
17:56:46.165 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.eclipse.e4.tools.emf.ui/fragment.e4xmi"
17:56:46.196 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.gcode.filesender/fragments/GCodeFileSenderFragment.e4xmi"
17:56:46.196 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.gcode.filesender/fragments/GCodeFileSenderFragment.e4xmi"
17:56:46.211 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.gcode.filesender/fragments/GCodeFileSenderFragment.e4xmi"
17:56:46.227 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.gcode.viewer/fragments/gcodeViewer.e4xmi"
17:56:46.258 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.dro/fragment/DROFragment.e4xmi"
17:56:46.258 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.dro/fragment/DROFragment.e4xmi"
17:56:46.258 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.dro/fragment/DROFragment.e4xmi"
17:56:46.274 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.dro/fragment/DROFragment.e4xmi"
